"","URL_of_Anchor","Request_URL","URL_Length","having_At_Symbol","Prefix_Suffix","having_Sub_Domain","Result"
"1008",-1,1,-1,1,-1,-1,-1
"1011",0,1,-1,1,-1,-1,-1
"1013",0,1,-1,1,-1,1,1
"1014",-1,1,-1,1,-1,0,-1
"1015",1,1,-1,1,-1,0,1
"1017",0,-1,-1,1,-1,0,1
"1020",1,-1,-1,1,-1,0,1
"1022",-1,1,1,1,-1,0,-1
"1023",0,-1,-1,1,-1,-1,-1
"1024",-1,1,-1,1,-1,0,-1
"1025",0,1,-1,1,-1,0,1
"1026",1,-1,1,-1,1,1,1
"1027",1,1,1,1,1,0,1
"1028",0,1,-1,1,-1,0,-1
"1029",0,-1,-1,1,-1,0,-1
"1030",0,1,-1,1,-1,-1,1
"1031",-1,-1,-1,-1,-1,0,-1
"1033",1,1,1,1,1,1,1
"1035",0,-1,-1,1,-1,0,1
"1036",-1,-1,1,1,-1,-1,-1
"1037",-1,1,1,-1,-1,0,-1
"1038",-1,1,1,1,-1,-1,-1
"1039",0,-1,-1,1,-1,0,1
"1040",1,1,-1,1,1,1,1
"1041",-1,1,-1,1,-1,-1,-1
"1042",0,1,-1,1,-1,1,1
"1043",-1,1,-1,1,-1,0,-1
"1044",0,1,-1,1,-1,1,1
"1045",1,1,-1,1,1,0,1
"1046",-1,-1,-1,1,-1,-1,-1
"1049",-1,1,-1,1,-1,0,-1
"1050",-1,-1,-1,1,0,-1,-1
"1052",-1,1,1,-1,0,0,-1
"1053",0,1,-1,1,-1,-1,1
"1054",-1,1,-1,1,-1,0,-1
"1055",-1,-1,-1,-1,-1,0,-1
"1056",-1,1,-1,-1,-1,-1,-1
"1057",1,1,1,-1,-1,-1,1
"1058",1,-1,-1,1,-1,-1,1
"1059",0,1,-1,1,-1,0,1
"1060",0,1,1,-1,-1,0,-1
"1061",0,-1,-1,0,1,-1,1
"1063",-1,-1,-1,1,-1,-1,-1
"1064",1,1,-1,1,-1,1,1
"1066",0,1,-1,1,-1,0,1
"1067",0,1,-1,1,-1,-1,1
"1068",0,1,-1,1,1,0,1
"1069",-1,1,-1,1,-1,-1,-1
"1070",0,-1,-1,1,-1,0,1
"1071",0,1,-1,1,1,0,1
"1073",0,1,-1,1,-1,-1,1
"1075",1,1,-1,0,1,-1,1
"1076",0,1,1,-1,-1,0,1
"1078",-1,-1,-1,1,-1,0,-1
"1079",0,1,1,1,-1,0,1
"1080",1,1,1,1,1,0,1
"1081",1,1,-1,1,-1,1,1
"1082",-1,-1,-1,1,-1,-1,-1
"1084",-1,-1,-1,1,-1,-1,-1
"1085",1,1,-1,1,-1,-1,-1
"1087",-1,1,-1,1,-1,0,-1
"1088",0,1,-1,1,-1,-1,-1
"1089",0,-1,-1,0,-1,0,1
"1090",0,1,-1,1,1,-1,1
"1091",-1,1,-1,1,-1,0,-1
"1092",-1,-1,-1,1,-1,0,-1
"1094",-1,1,-1,1,-1,-1,-1
"1095",0,-1,1,1,-1,-1,-1
"1096",0,1,-1,1,-1,1,1
"1097",0,-1,-1,1,-1,-1,-1
"1099",0,1,-1,0,-1,0,1
"1100",-1,1,-1,1,-1,-1,-1
"1102",0,-1,-1,1,-1,0,-1
"1103",-1,-1,-1,1,-1,-1,-1
"1105",0,1,-1,1,1,-1,1
"1106",1,1,-1,1,-1,1,1
"1107",0,1,-1,1,0,-1,-1
"1108",1,-1,-1,1,1,0,1
"1109",1,1,-1,1,-1,1,1
"1110",-1,1,1,1,-1,0,-1
"1111",-1,1,-1,1,-1,0,-1
"1112",1,1,-1,1,-1,-1,1
"1115",-1,-1,-1,1,-1,-1,-1
"1118",0,-1,-1,0,-1,1,1
"1119",1,1,-1,1,-1,-1,1
"1122",-1,-1,-1,0,-1,-1,-1
"1123",1,1,-1,-1,-1,-1,1
"1124",-1,-1,-1,1,-1,0,-1
"1125",-1,1,1,1,-1,0,-1
"1128",0,1,-1,1,-1,0,1
"1131",1,-1,-1,1,-1,-1,1
"1132",-1,-1,-1,1,-1,0,-1
"1133",-1,1,1,1,1,-1,1
"1134",0,1,1,1,-1,-1,1
"1135",0,1,-1,1,1,1,1
"1139",0,1,-1,1,-1,-1,1
"1140",1,-1,-1,0,-1,0,1
"1141",0,1,-1,1,-1,-1,-1
"1144",0,1,1,1,-1,1,-1
"1145",-1,1,-1,-1,-1,0,-1
"1148",0,1,-1,1,-1,1,-1
"1149",-1,1,-1,0,-1,-1,-1
"1150",1,1,-1,1,1,1,1
"1152",1,1,-1,-1,-1,-1,1
"1153",1,-1,-1,1,1,1,1
"1154",0,0,-1,0,-1,0,1
"1155",0,-1,-1,1,-1,1,1
"1156",-1,1,-1,1,1,-1,1
"1158",-1,1,-1,1,-1,-1,-1
"1160",-1,-1,-1,1,-1,0,-1
"1161",0,-1,-1,1,-1,-1,1
"1162",-1,1,-1,1,-1,-1,-1
"1164",0,1,1,1,-1,1,1
"1165",1,1,-1,1,-1,1,1
"1166",0,-1,-1,1,-1,0,1
"1172",0,1,-1,1,-1,-1,1
"1173",0,1,-1,1,-1,1,1
"1174",-1,1,-1,1,-1,0,-1
"1177",0,-1,-1,0,-1,-1,1
"1179",0,1,1,1,-1,-1,1
"1182",0,1,1,-1,-1,-1,1
"1183",-1,-1,-1,1,-1,-1,-1
"1184",-1,-1,-1,1,-1,0,-1
"1185",1,1,1,1,1,1,1
"1186",0,1,-1,1,-1,1,-1
"1189",0,1,-1,1,-1,-1,1
"1190",1,1,1,1,-1,1,1
"1191",1,1,-1,1,-1,0,1
"1192",0,1,-1,1,-1,-1,-1
"1193",-1,-1,-1,1,-1,-1,-1
"1194",0,1,1,-1,-1,0,1
"1195",1,1,1,1,-1,-1,1
"1196",-1,1,-1,1,-1,0,-1
"1201",1,1,-1,1,-1,1,1
"1202",0,-1,-1,1,-1,1,1
"1203",-1,-1,-1,1,-1,-1,-1
"1205",0,1,-1,1,-1,0,-1
"1206",0,1,1,1,1,1,1
"1207",1,-1,-1,1,-1,1,1
"1209",-1,-1,-1,1,-1,0,-1
"1210",0,-1,-1,1,-1,0,1
"1211",-1,0,-1,1,-1,0,-1
"1212",0,-1,-1,0,-1,-1,-1
"1215",0,1,-1,1,-1,0,1
"1218",0,1,0,1,-1,-1,1
"1219",1,-1,-1,1,1,1,1
"1220",-1,-1,0,1,-1,0,-1
"1221",0,1,1,1,1,0,1
"1222",1,1,-1,1,-1,1,1
"1223",-1,1,-1,1,-1,0,-1
"1225",0,0,-1,1,-1,-1,-1
"1227",0,-1,-1,1,-1,1,1
"1229",0,1,1,1,-1,0,-1
"1230",0,1,0,1,-1,-1,-1
"1232",0,1,0,1,-1,0,1
"1233",0,1,0,1,-1,1,1
"1235",0,-1,0,1,-1,-1,-1
"1236",0,1,0,1,-1,1,1
"1237",0,1,1,1,-1,-1,-1
"1239",-1,1,1,1,-1,1,-1
"1240",-1,-1,1,1,-1,0,-1
"1242",0,1,1,1,1,-1,1
"1244",0,1,-1,1,-1,1,-1
"1245",0,1,-1,1,-1,-1,-1
"1246",0,-1,1,1,-1,-1,1
"1247",0,1,1,1,-1,-1,1
"1248",0,1,0,1,-1,0,1
"1249",0,-1,0,1,-1,0,1
"1250",0,1,1,1,-1,-1,1
"1252",0,-1,-1,-1,-1,1,1
"1253",1,1,-1,1,-1,0,1
"1254",-1,-1,-1,1,-1,0,-1
"1255",1,-1,-1,1,1,-1,1
"1256",1,1,-1,1,1,-1,1
"1258",0,1,-1,1,-1,-1,1
"1259",0,1,-1,1,-1,-1,1
"1260",1,1,-1,1,1,1,1
"1261",0,1,0,1,-1,-1,1
"1263",-1,1,0,1,-1,-1,-1
"1264",-1,-1,0,1,-1,-1,-1
"1266",1,1,1,1,1,-1,1
"1267",1,-1,-1,1,-1,0,1
"1269",0,1,-1,1,-1,1,1
"1270",-1,-1,-1,1,-1,-1,-1
"1271",-1,-1,-1,1,-1,0,-1
"1272",-1,1,-1,-1,-1,0,-1
"1276",-1,1,-1,1,-1,-1,-1
"1277",0,1,-1,1,-1,1,1
"1279",0,1,1,1,-1,1,1
"1280",1,1,-1,1,1,-1,1
"1281",0,-1,-1,1,-1,0,-1
"1282",-1,-1,-1,1,-1,0,-1
"1284",0,1,-1,1,1,1,1
"1287",-1,-1,-1,1,-1,0,-1
"1288",0,1,-1,1,-1,1,-1
"1290",0,1,1,1,1,0,1
"1293",1,-1,-1,1,-1,0,1
"1294",-1,1,1,1,-1,-1,-1
"1296",1,-1,-1,1,1,-1,1
"1297",-1,-1,-1,1,-1,-1,-1
"1298",1,1,-1,1,-1,1,1
"1300",0,1,-1,1,-1,-1,-1
"1301",1,1,-1,1,1,-1,1
"1303",0,-1,-1,1,-1,1,-1
"1304",0,-1,-1,1,1,0,1
"1305",1,1,-1,1,1,1,1
"1306",-1,1,-1,1,-1,-1,-1
"1308",-1,-1,-1,1,-1,0,-1
"1310",0,1,-1,1,1,-1,1
"1311",0,1,1,-1,-1,1,1
"1312",0,1,1,1,-1,1,1
"1314",0,1,-1,1,-1,1,-1
"1316",1,1,-1,1,0,1,1
"1319",1,-1,-1,1,1,1,1
"1322",0,1,-1,1,-1,1,1
"1323",-1,-1,-1,1,-1,-1,-1
"1324",0,1,-1,1,-1,1,-1
"1326",-1,0,-1,1,-1,-1,-1
"1327",0,1,-1,1,-1,1,1
"1328",0,1,-1,1,-1,-1,-1
"1329",-1,-1,-1,1,-1,-1,-1
"1332",0,0,-1,1,-1,-1,1
"1333",0,-1,-1,1,-1,-1,-1
"1334",0,1,-1,1,-1,-1,-1
"1336",0,1,-1,1,-1,0,1
"1337",1,-1,-1,1,-1,-1,-1
"1338",1,-1,-1,1,-1,1,1
"1339",0,-1,-1,1,-1,-1,-1
"1344",-1,1,1,1,-1,1,-1
"1345",-1,-1,-1,1,-1,0,-1
"1347",1,1,-1,1,-1,1,1
"1348",0,-1,-1,1,-1,-1,1
"1349",1,1,-1,1,1,0,1
"1350",0,1,1,1,1,0,1
"1351",0,-1,-1,1,-1,-1,1
"1352",0,-1,-1,1,-1,-1,-1
"1353",0,1,1,1,-1,0,1
"1354",0,1,-1,1,-1,0,1
"1357",0,-1,-1,1,-1,0,-1
"1359",1,-1,-1,1,-1,-1,1
"1360",0,1,-1,1,-1,1,-1
"1361",0,-1,-1,1,-1,-1,1
"1362",-1,-1,-1,1,-1,0,-1
"1364",0,1,-1,1,-1,-1,-1
"1365",0,1,-1,1,1,1,1
"1367",0,-1,-1,1,-1,-1,-1
"1370",0,1,-1,1,-1,1,-1
"1371",0,-1,-1,1,-1,1,-1
"1372",-1,-1,1,1,-1,-1,-1
"1373",0,1,-1,1,-1,-1,-1
"1374",-1,1,-1,1,-1,-1,-1
"1376",0,1,-1,1,-1,-1,1
"1377",0,1,1,1,-1,1,1
"1380",1,1,-1,1,-1,-1,1
"1385",-1,1,-1,1,-1,0,-1
"1388",0,1,-1,1,-1,1,1
"1389",0,1,-1,1,-1,1,1
"1390",-1,-1,-1,1,-1,0,-1
"1391",0,1,1,1,1,-1,1
"1392",-1,-1,-1,1,-1,0,-1
"1393",1,1,1,1,1,-1,1
"1394",0,-1,-1,1,-1,0,1
"1395",1,1,-1,1,-1,1,1
"1397",0,1,-1,1,1,0,1
"1400",0,-1,-1,1,-1,-1,1
"1401",0,-1,-1,1,1,-1,1
"1402",0,-1,-1,1,-1,0,-1
"1403",1,1,-1,1,1,-1,1
"1404",0,-1,-1,1,-1,-1,-1
"1405",0,1,-1,1,-1,0,-1
"1407",1,-1,-1,1,-1,0,1
"1408",0,1,0,1,-1,-1,1
"1409",0,-1,-1,1,1,-1,1
"1410",0,1,-1,1,-1,1,1
"1412",0,-1,-1,1,-1,1,1
"1413",0,-1,-1,1,-1,0,-1
"1414",1,1,-1,1,0,0,1
"1415",0,1,-1,1,-1,1,-1
"1416",-1,-1,-1,1,-1,0,-1
"1417",0,1,-1,1,-1,0,1
"1420",0,1,-1,1,1,1,1
"1421",-1,1,-1,1,-1,0,-1
"1423",0,1,-1,1,-1,0,1
"1427",0,1,-1,1,1,1,1
"1428",-1,-1,-1,1,0,0,-1
"1429",0,1,1,1,-1,0,1
"1430",0,-1,-1,1,1,0,1
"1431",0,1,-1,1,-1,-1,1
"1432",0,1,0,1,-1,-1,-1
"1434",0,-1,-1,1,-1,1,1
"1435",0,1,-1,1,-1,1,1
"1436",0,1,1,1,-1,1,1
"1437",-1,-1,-1,1,-1,-1,-1
"1439",1,-1,-1,1,-1,0,1
"1440",0,-1,-1,1,-1,-1,1
"1441",1,-1,-1,1,-1,0,1
"1444",1,1,-1,1,-1,1,1
"1447",0,1,-1,1,-1,1,1
"1448",0,-1,-1,0,-1,0,-1
"1449",0,-1,1,1,-1,1,1
"1450",1,1,-1,1,-1,1,1
"1451",-1,1,1,1,-1,0,-1
"1452",-1,-1,-1,1,-1,0,-1
"1453",0,-1,-1,0,-1,-1,-1
"1454",-1,-1,-1,1,-1,-1,-1
"1455",1,1,-1,1,-1,-1,1
"1458",0,1,-1,1,-1,-1,-1
"1459",1,1,-1,1,1,1,1
"1460",0,1,-1,1,-1,0,1
"1461",0,-1,-1,1,-1,-1,1
"1463",0,-1,-1,1,-1,-1,1
"1464",0,-1,-1,1,-1,-1,1
"1465",0,1,-1,1,1,-1,1
"1467",-1,-1,-1,-1,-1,0,-1
"1468",0,1,-1,1,-1,1,1
"1470",0,1,-1,1,0,1,-1
"1471",1,1,-1,1,-1,1,1
"1473",0,1,-1,1,-1,0,-1
"1474",0,1,1,1,-1,1,-1
"1475",0,1,1,1,-1,-1,-1
"1477",0,-1,-1,1,-1,-1,-1
"1478",-1,-1,-1,1,-1,-1,-1
"1479",-1,1,-1,1,-1,0,-1
"1480",0,-1,-1,1,-1,-1,1
"1482",0,-1,-1,1,-1,-1,-1
"1484",-1,-1,-1,1,-1,0,-1
"1487",0,1,-1,1,-1,0,1
"1488",0,1,1,1,-1,0,1
"1490",0,-1,-1,1,-1,0,1
"1492",-1,1,-1,1,-1,-1,-1
"1493",1,1,-1,1,1,0,1
"1494",0,1,-1,1,-1,-1,-1
"1495",1,1,-1,1,1,0,1
"1496",1,1,-1,-1,1,1,1
"1497",0,1,1,1,1,0,1
"1499",0,1,1,1,1,1,1
"1500",1,-1,-1,1,-1,0,1
"1503",1,1,-1,1,-1,1,1
"1504",0,-1,-1,1,-1,1,1
"1505",0,1,-1,1,-1,0,1
"1506",1,-1,-1,1,-1,-1,-1
"1507",1,1,-1,1,-1,1,1
"1508",0,-1,-1,1,-1,1,1
"1510",0,1,-1,1,-1,1,1
"1511",0,-1,1,1,1,1,1
"1512",0,-1,-1,1,-1,-1,-1
"1513",0,1,-1,1,-1,-1,-1
"1514",-1,-1,-1,-1,-1,0,-1
"1516",0,1,-1,1,-1,1,1
"1517",-1,1,-1,1,-1,0,-1
"1518",1,1,-1,-1,-1,-1,1
"1519",1,1,1,1,1,0,1
"1520",1,1,-1,1,-1,1,1
"1522",1,-1,-1,1,0,-1,1
"1524",0,1,1,1,-1,-1,1
"1525",-1,-1,-1,1,-1,0,-1
"1527",0,-1,-1,1,-1,0,-1
"1528",0,1,1,-1,1,-1,1
"1529",-1,1,-1,1,-1,0,-1
"1530",0,1,-1,1,-1,1,1
"1531",-1,1,-1,1,-1,-1,-1
"1533",0,1,1,1,-1,0,1
"1536",0,-1,-1,-1,-1,-1,1
"1537",0,1,-1,1,-1,-1,1
"1540",0,1,-1,1,-1,-1,-1
"1543",-1,-1,-1,1,-1,-1,-1
"1544",-1,1,-1,1,-1,1,-1
"1545",0,-1,-1,1,-1,1,1
"1549",1,1,1,1,1,0,1
"1551",1,1,-1,1,-1,1,1
"1552",0,1,-1,1,-1,0,1
"1553",1,-1,-1,1,1,-1,1
"1554",-1,-1,1,1,-1,0,-1
"1555",-1,1,1,1,-1,0,-1
"1556",0,-1,-1,1,-1,-1,-1
"1558",0,1,1,1,-1,-1,1
"1559",1,-1,-1,1,-1,0,1
"1562",-1,0,1,1,-1,-1,-1
"1563",-1,-1,-1,1,-1,1,-1
"1565",-1,-1,-1,1,-1,0,-1
"1566",0,-1,-1,1,-1,-1,-1
"1567",0,1,1,1,-1,1,1
"1568",0,1,-1,1,-1,-1,1
"1572",0,-1,-1,1,-1,0,1
"1573",1,1,1,1,-1,-1,1
"1574",-1,1,1,1,-1,-1,-1
"1575",1,1,-1,1,-1,0,1
"1577",0,-1,-1,1,-1,0,1
"1579",1,1,-1,1,-1,-1,1
"1580",-1,-1,-1,1,-1,0,-1
"1581",0,-1,-1,1,-1,0,1
"1583",0,1,-1,1,-1,1,-1
"1584",0,1,-1,-1,-1,0,1
"1585",0,1,-1,1,1,0,1
"1587",0,-1,-1,1,-1,-1,1
"1589",-1,-1,-1,1,-1,-1,-1
"1590",1,-1,-1,1,-1,-1,1
"1591",-1,0,-1,1,-1,-1,-1
"1592",0,1,-1,1,-1,0,1
"1593",0,1,-1,1,-1,-1,1
"1598",1,-1,-1,1,1,1,1
"1599",0,1,-1,1,-1,1,1
"1600",-1,-1,-1,-1,-1,-1,-1
"1601",1,1,-1,1,-1,1,1
"1604",1,1,-1,1,1,1,1
"1605",-1,-1,0,1,-1,0,-1
"1606",0,1,-1,1,1,1,1
"1607",0,1,-1,1,-1,-1,1
"1608",1,1,-1,1,-1,0,1
"1610",-1,-1,-1,1,-1,-1,-1
"1611",0,-1,-1,1,-1,0,-1
"1613",1,-1,-1,1,-1,-1,1
"1614",-1,1,1,1,-1,0,-1
"1615",0,-1,-1,1,-1,0,1
"1616",1,1,-1,1,-1,1,1
"1617",1,-1,-1,1,-1,-1,-1
"1618",-1,1,-1,1,-1,0,-1
"1619",1,-1,-1,1,-1,1,1
"1620",0,1,1,1,-1,0,1
"1621",-1,-1,-1,1,-1,-1,-1
"1622",0,1,-1,1,-1,1,1
"1625",0,1,1,1,-1,1,1
"1627",0,1,-1,1,-1,1,1
"1628",0,1,-1,1,-1,0,1
"1629",0,1,-1,1,-1,-1,-1
"1631",1,-1,-1,1,1,-1,1
"1632",0,1,1,1,-1,1,1
"1634",1,1,-1,1,-1,0,1
"1635",0,1,-1,1,-1,-1,1
"1636",0,1,-1,1,-1,0,1
"1637",0,1,-1,1,-1,1,1
"1638",0,1,-1,1,-1,1,1
"1639",1,1,-1,1,-1,-1,1
"1640",0,1,-1,1,1,-1,1
"1643",0,1,-1,1,-1,-1,-1
"1645",0,-1,-1,1,-1,-1,-1
"1646",0,-1,-1,1,-1,1,-1
"1647",-1,-1,-1,1,-1,0,-1
"1649",-1,-1,-1,1,-1,-1,-1
"1651",0,1,-1,1,-1,1,1
"1652",0,-1,-1,-1,-1,1,1
"1653",0,1,-1,1,-1,-1,-1
"1654",-1,1,1,1,-1,-1,-1
"1655",0,1,-1,1,-1,0,1
"1656",0,-1,-1,1,-1,1,1
"1658",0,-1,-1,1,-1,1,1
"1661",0,1,-1,1,-1,-1,1
"1662",-1,1,-1,-1,-1,-1,-1
"1663",1,-1,-1,1,1,-1,1
"1664",-1,-1,0,-1,-1,0,-1
"1666",1,1,-1,1,-1,-1,1
"1667",1,1,-1,1,-1,0,1
"1669",-1,1,-1,1,-1,0,-1
"1670",0,-1,-1,1,-1,0,-1
"1672",-1,1,-1,1,-1,0,-1
"1674",0,-1,-1,1,-1,1,-1
"1675",0,1,-1,1,1,-1,1
"1677",-1,1,1,1,-1,-1,-1
"1679",-1,-1,-1,1,-1,0,-1
"1680",-1,1,1,1,-1,-1,-1
"1681",0,-1,-1,1,-1,1,-1
"1683",1,1,-1,-1,-1,1,1
"1685",1,1,-1,1,1,0,1
"1688",-1,1,1,1,-1,0,-1
"1690",1,-1,-1,1,-1,1,1
"1691",0,1,1,1,-1,-1,1
"1694",-1,-1,-1,1,-1,-1,-1
"1695",-1,1,-1,-1,-1,0,-1
"1697",0,1,1,1,-1,0,1
"1698",-1,1,1,1,-1,0,-1
"1699",-1,1,-1,1,-1,0,-1
"1700",0,1,-1,1,-1,1,1
"1701",0,1,-1,1,-1,1,1
"1702",-1,1,-1,1,-1,-1,-1
"1703",-1,1,1,1,-1,-1,-1
"1704",-1,1,1,1,-1,-1,-1
"1705",-1,-1,-1,1,-1,0,-1
"1708",1,1,-1,1,-1,1,1
"1710",-1,-1,-1,1,-1,0,-1
"1711",0,1,-1,1,-1,-1,-1
"1714",0,-1,0,1,-1,0,1
"1716",1,1,1,1,-1,1,1
"1717",0,1,-1,1,-1,-1,1
"1718",1,1,-1,1,1,-1,1
"1719",0,1,-1,1,-1,0,1
"1723",-1,1,-1,1,-1,0,-1
"1725",0,0,0,1,-1,-1,1
"1726",-1,-1,-1,1,-1,-1,-1
"1727",0,-1,-1,1,-1,0,1
"1731",-1,1,-1,1,-1,0,-1
"1732",0,1,-1,1,-1,-1,1
"1733",1,1,-1,1,1,1,1
"1734",1,1,-1,1,-1,0,1
"1735",1,1,1,1,1,0,1
"1737",0,1,-1,1,-1,1,1
"1738",1,-1,-1,1,-1,0,1
"1739",0,1,1,1,-1,0,1
"1740",0,-1,-1,1,-1,-1,-1
"1741",0,-1,-1,1,-1,1,1
"1742",-1,1,1,1,-1,0,-1
"1745",1,1,1,1,-1,-1,1
"1746",1,1,-1,1,-1,-1,1
"1747",-1,-1,-1,-1,-1,-1,-1
"1748",-1,1,1,1,-1,0,-1
"1750",0,-1,-1,1,-1,1,-1
"1751",0,1,-1,1,1,1,1
"1752",1,1,-1,1,-1,-1,1
"1753",1,0,-1,1,-1,-1,1
"1754",0,1,-1,1,-1,0,-1
"1756",1,1,1,1,1,-1,1
"1757",0,1,-1,0,-1,1,1
"1759",-1,-1,-1,0,-1,0,-1
"1761",-1,-1,-1,1,-1,-1,-1
"1764",1,1,-1,1,-1,0,1
"1765",0,1,-1,1,-1,1,1
"1766",1,1,1,1,1,1,1
"1767",-1,1,-1,1,-1,-1,-1
"1769",-1,1,-1,1,-1,-1,-1
"1770",0,1,1,1,-1,-1,1
"1771",1,-1,-1,1,0,0,1
"1772",1,1,-1,1,-1,-1,1
"1774",0,1,-1,1,-1,0,1
"1775",-1,1,-1,1,-1,-1,-1
"1776",0,1,1,1,-1,1,1
"1777",-1,1,-1,1,-1,0,-1
"1779",1,1,-1,1,1,-1,1
"1780",1,-1,-1,1,1,1,1
"1781",1,-1,-1,1,-1,-1,1
"1782",1,1,-1,-1,-1,1,1
"1783",-1,-1,1,-1,-1,0,-1
"1786",0,1,-1,1,-1,-1,1
"1787",-1,-1,-1,1,-1,0,-1
"1788",0,1,1,1,-1,-1,1
"1789",0,1,1,1,-1,1,1
"1790",0,1,-1,1,-1,1,1
"1793",0,1,-1,1,-1,1,1
"1794",1,1,1,1,-1,0,1
"1795",0,1,-1,1,-1,0,1
"1797",1,1,1,1,1,-1,1
"1798",0,1,-1,-1,1,1,1
"1799",0,1,1,1,-1,0,1
"1800",-1,-1,-1,1,-1,-1,-1
"1801",0,-1,-1,1,-1,-1,-1
"1802",1,1,1,1,-1,1,1
"1805",-1,1,1,1,-1,-1,-1
"1807",0,1,-1,1,0,1,1
"1808",1,1,-1,1,-1,-1,1
"1811",0,1,-1,1,-1,1,1
"1812",-1,-1,-1,1,-1,-1,-1
"1813",0,1,1,1,-1,-1,1
"1814",1,1,-1,1,-1,-1,1
"1815",-1,-1,-1,1,-1,0,-1
"1816",0,1,-1,1,-1,-1,1
"1817",0,1,1,1,1,1,1
"1818",0,-1,-1,1,-1,1,1
"1822",1,1,-1,1,-1,0,1
"1823",-1,1,1,-1,-1,0,-1
"1824",0,1,-1,1,-1,-1,1
"1826",0,1,-1,1,1,1,1
"1827",0,1,-1,1,-1,1,1
"1829",0,1,1,1,-1,-1,1
"1830",0,1,-1,1,-1,-1,1
"1831",0,1,-1,1,-1,1,1
"1832",0,1,-1,1,-1,-1,1
"1833",0,1,1,1,-1,-1,1
"1834",0,-1,-1,1,-1,1,1
"1835",1,1,-1,1,1,1,1
"1838",0,1,-1,1,-1,0,1
"1839",0,1,-1,1,-1,1,1
"1842",-1,-1,0,1,-1,-1,-1
"1843",0,1,-1,1,-1,-1,1
"1846",0,1,-1,1,-1,-1,-1
"1847",0,1,-1,1,-1,1,1
"1849",0,1,-1,1,1,1,1
"1850",-1,1,0,1,-1,-1,-1
"1851",-1,1,-1,1,-1,-1,-1
"1852",-1,1,1,1,-1,0,-1
"1853",-1,1,1,1,-1,-1,-1
"1854",0,-1,-1,1,-1,-1,-1
"1855",0,1,-1,1,-1,1,1
"1856",-1,-1,-1,1,-1,0,-1
"1857",-1,-1,-1,1,-1,-1,-1
"1858",1,1,-1,1,-1,1,1
"1859",1,1,-1,1,1,0,1
"1860",0,1,-1,1,1,0,1
"1861",-1,-1,1,1,-1,0,-1
"1863",-1,-1,-1,1,-1,0,-1
"1865",0,1,-1,1,-1,-1,1
"1866",1,-1,-1,1,-1,0,1
"1869",-1,-1,-1,1,-1,-1,-1
"1870",1,-1,-1,1,-1,0,1
"1871",-1,1,-1,1,-1,0,-1
"1872",1,1,-1,1,-1,-1,1
"1873",0,-1,-1,1,-1,-1,-1
"1874",-1,-1,1,1,-1,-1,-1
"1875",0,-1,-1,1,-1,1,1
"1876",-1,1,-1,1,-1,0,-1
"1878",0,-1,-1,1,-1,0,-1
"1879",-1,1,1,1,-1,0,-1
"1880",-1,1,1,1,-1,0,-1
"1882",-1,0,-1,-1,-1,-1,-1
"1884",0,-1,-1,1,-1,-1,-1
"1885",0,1,1,1,-1,0,1
"1887",-1,1,-1,1,-1,-1,-1
"1889",-1,-1,1,1,-1,0,-1
"1890",-1,1,-1,1,-1,0,-1
"1891",1,-1,-1,1,1,1,1
"1892",-1,-1,-1,1,-1,-1,-1
"1893",0,-1,-1,1,-1,-1,1
"1894",0,-1,-1,1,-1,1,1
"1896",-1,-1,-1,1,-1,-1,-1
"1897",1,-1,-1,1,1,-1,1
"1899",1,-1,-1,1,1,-1,1
"1900",0,1,-1,1,0,1,1
"1901",0,1,-1,1,-1,-1,-1
"1902",0,1,-1,1,1,0,1
"1905",-1,1,-1,1,-1,-1,-1
"1906",0,1,-1,1,-1,1,1
"1907",1,1,1,1,-1,1,1
"1908",1,1,1,1,-1,1,1
"1909",0,-1,-1,1,-1,-1,1
"1910",1,1,1,1,1,-1,1
"1912",0,-1,-1,1,-1,1,1
"1913",0,1,1,1,-1,-1,1
"1914",0,1,0,1,-1,-1,1
"1916",0,-1,-1,1,-1,-1,1
"1918",0,-1,-1,1,-1,-1,-1
"1920",0,1,-1,1,-1,-1,1
"1921",0,-1,-1,1,-1,-1,-1
"1922",-1,1,1,-1,-1,-1,-1
"1924",-1,-1,-1,1,-1,-1,-1
"1925",1,1,-1,-1,1,-1,1
"1926",0,-1,-1,0,-1,-1,1
"1927",0,1,-1,1,-1,0,-1
"1929",1,1,-1,1,-1,1,1
"1930",1,1,1,1,1,0,1
"1933",1,-1,-1,1,-1,1,1
"1934",0,1,-1,1,-1,1,1
"1936",-1,1,-1,1,-1,-1,-1
"1937",0,1,-1,1,-1,0,1
"1938",-1,1,-1,1,-1,-1,-1
"1941",0,-1,-1,1,-1,1,1
"1942",-1,-1,-1,1,-1,1,-1
"1944",0,-1,-1,1,-1,-1,-1
"1945",0,1,-1,1,1,1,1
"1946",0,-1,-1,1,-1,-1,-1
"1947",-1,-1,-1,1,-1,-1,-1
"1948",-1,-1,-1,1,-1,0,-1
"1949",0,-1,-1,1,-1,0,1
"1950",0,-1,0,1,-1,1,1
"1951",-1,-1,-1,-1,-1,-1,-1
"1953",0,-1,-1,1,-1,1,1
"1954",-1,-1,-1,1,-1,0,-1
"1956",-1,1,-1,1,-1,-1,-1
"1957",1,-1,-1,1,-1,0,1
"1958",0,-1,-1,1,-1,1,1
"1959",-1,1,-1,1,-1,0,-1
"1961",0,1,-1,1,-1,-1,1
"1962",0,1,1,1,-1,-1,-1
