"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"7091",1,-1,0,0,1,1,-1,-1,1
"7098",0,1,0,0,0,-1,-1,-1,-1
"7105",0,0,1,1,1,0,-1,-1,1
"7110",0,1,1,1,-1,0,1,0,1
"7112",0,1,1,-1,-1,0,1,-1,1
"7121",0,1,1,1,-1,0,-1,-1,1
"7122",0,1,0,-1,-1,-1,-1,-1,1
"7125",0,-1,-1,0,1,-1,-1,1,1
"7128",0,1,0,0,-1,0,-1,-1,1
"7131",0,1,1,1,-1,0,-1,-1,1
"7139",1,1,0,1,-1,1,-1,-1,1
"7144",1,1,0,0,1,1,-1,-1,1
"7149",0,1,1,1,-1,0,-1,-1,1
"7157",1,1,1,-1,1,-1,1,-1,1
"7167",1,1,0,1,0,-1,1,-1,1
"7171",1,1,1,1,1,0,-1,-1,1
"7178",-1,0,1,0,-1,1,0,-1,-1
"7179",-1,0,-1,1,-1,-1,-1,1,-1
"7184",0,1,1,-1,0,0,-1,-1,1
"7186",-1,-1,-1,0,-1,1,-1,-1,-1
"7190",1,1,1,1,-1,-1,-1,-1,1
"7197",-1,-1,-1,1,-1,0,-1,-1,-1
"7200",0,1,1,-1,-1,-1,0,1,1
"7201",0,1,1,1,-1,-1,-1,-1,1
"7205",-1,-1,-1,0,-1,-1,-1,-1,-1
"7206",-1,-1,-1,-1,-1,0,-1,-1,-1
"7208",1,1,1,1,-1,0,-1,-1,1
"7237",1,1,1,1,-1,-1,1,-1,1
"7240",1,1,1,1,1,1,-1,-1,1
"7243",-1,-1,0,0,-1,1,-1,-1,-1
"7246",1,1,1,1,1,0,-1,-1,1
"7254",0,1,1,1,1,-1,1,1,1
"7257",1,1,1,0,-1,0,-1,-1,1
"7260",-1,0,1,1,-1,0,-1,-1,-1
"7262",1,1,1,-1,1,0,1,1,1
"7269",0,-1,0,0,-1,-1,-1,-1,-1
"7271",0,-1,0,-1,-1,-1,-1,1,-1
"7277",0,0,0,1,-1,0,-1,-1,1
"7278",-1,0,0,1,-1,0,-1,1,-1
"7280",-1,-1,-1,-1,-1,-1,-1,-1,-1
"7288",0,1,1,-1,-1,1,-1,-1,1
"7290",0,1,1,0,-1,0,1,1,1
"7291",-1,-1,1,-1,-1,0,-1,-1,-1
"7305",0,1,1,1,-1,0,0,-1,1
"7307",0,0,1,0,-1,-1,-1,1,-1
"7313",1,-1,1,-1,-1,0,-1,-1,1
"7316",1,1,1,1,1,1,-1,-1,1
"7321",0,1,0,-1,1,0,-1,-1,1
"7326",-1,-1,-1,1,-1,-1,-1,-1,-1
"7327",0,1,1,1,-1,0,1,1,1
"7333",0,1,1,1,1,0,-1,-1,1
"7334",-1,-1,1,0,-1,-1,-1,-1,-1
"7337",-1,-1,0,0,-1,0,-1,-1,-1
"7343",1,0,1,1,-1,0,1,-1,1
"7346",0,1,1,0,-1,0,1,0,1
"7349",-1,-1,-1,0,-1,1,-1,1,-1
"7354",-1,-1,-1,0,-1,0,-1,-1,-1
"7355",1,1,1,0,-1,1,-1,-1,1
"7356",0,-1,1,0,-1,-1,-1,1,-1
"7358",0,-1,0,0,-1,0,-1,-1,-1
"7359",0,-1,0,0,-1,0,-1,-1,-1
"7361",0,-1,1,0,-1,0,-1,-1,-1
"7373",0,-1,-1,0,-1,-1,0,1,-1
"7375",-1,-1,-1,0,-1,-1,-1,-1,-1
"7378",0,1,1,1,-1,0,1,-1,1
"7379",0,1,1,0,-1,-1,0,-1,-1
"7382",-1,0,0,1,-1,-1,-1,-1,-1
"7393",-1,-1,-1,0,-1,-1,-1,1,-1
"7402",-1,-1,-1,0,-1,0,0,1,-1
"7403",0,1,1,0,-1,0,-1,1,1
"7404",0,0,-1,1,-1,1,1,-1,1
"7415",0,-1,1,0,-1,0,-1,-1,-1
"7418",0,1,0,1,-1,1,-1,-1,1
"7426",-1,-1,0,0,-1,1,-1,-1,-1
"7429",-1,0,-1,1,-1,1,0,1,-1
"7430",0,1,1,-1,-1,1,0,1,1
"7432",-1,-1,-1,0,-1,0,-1,1,-1
"7434",-1,-1,-1,1,-1,0,0,1,-1
"7440",1,-1,1,0,-1,0,-1,-1,1
"7445",0,1,-1,1,-1,-1,1,1,1
"7448",0,1,1,-1,-1,0,1,-1,1
"7450",0,1,1,1,0,0,0,-1,1
"7452",-1,0,-1,0,-1,0,-1,-1,-1
"7454",-1,0,-1,1,-1,-1,0,-1,-1
"7457",-1,-1,-1,-1,-1,-1,-1,1,-1
"7466",0,1,1,1,1,0,-1,1,1
"7468",0,-1,-1,0,-1,-1,0,1,-1
"7473",-1,-1,-1,-1,0,-1,-1,1,-1
"7489",-1,-1,1,-1,-1,1,-1,-1,-1
"7491",1,1,1,1,-1,0,-1,-1,1
"7504",-1,-1,-1,-1,-1,-1,-1,-1,-1
"7506",0,-1,1,0,-1,-1,-1,-1,-1
"7512",0,1,1,0,-1,0,-1,-1,1
"7514",0,1,0,1,-1,-1,-1,1,1
"7515",1,1,1,1,1,0,-1,-1,1
"7520",0,1,0,1,-1,0,-1,-1,1
"7524",0,1,-1,0,-1,-1,0,1,1
"7525",0,1,1,1,1,0,0,0,1
"7528",-1,-1,-1,0,-1,0,-1,1,-1
"7529",1,1,-1,1,-1,0,-1,-1,1
"7532",0,1,1,1,-1,0,0,-1,1
"7534",1,1,0,-1,-1,0,-1,-1,1
"7535",-1,-1,0,0,-1,1,-1,1,-1
"7536",-1,-1,-1,0,-1,0,-1,-1,-1
"7545",-1,-1,1,0,-1,0,-1,-1,-1
"7552",0,1,1,-1,-1,-1,0,-1,1
"7554",0,1,1,1,-1,0,0,-1,1
"7559",1,1,1,-1,1,1,-1,-1,1
"7560",0,1,1,0,1,0,-1,-1,1
"7564",-1,0,1,1,-1,0,0,-1,-1
"7566",1,1,1,-1,1,-1,1,-1,1
"7570",0,0,1,1,-1,-1,-1,1,-1
"7571",0,1,1,1,1,1,-1,-1,1
"7572",-1,-1,0,0,-1,-1,-1,-1,-1
"7574",1,1,1,1,-1,1,-1,-1,1
"7576",-1,-1,-1,0,-1,0,-1,-1,-1
"7577",0,1,1,1,-1,1,0,-1,1
"7580",1,1,1,1,1,1,-1,1,1
"7583",0,-1,1,0,-1,-1,-1,1,1
"7585",-1,-1,0,1,-1,1,-1,-1,-1
"7587",0,1,0,0,-1,1,-1,-1,-1
"7588",-1,1,0,0,0,-1,-1,1,-1
"7594",0,1,-1,1,-1,1,0,-1,1
"7595",-1,1,0,0,-1,-1,-1,1,-1
"7600",1,1,0,1,-1,0,-1,-1,1
"7602",0,1,1,0,-1,0,1,1,1
"7604",-1,-1,-1,0,-1,0,-1,-1,-1
"7606",1,1,1,-1,-1,0,-1,-1,1
"7607",-1,-1,-1,0,-1,-1,1,1,-1
"7611",-1,1,0,1,-1,1,-1,-1,-1
"7612",-1,0,-1,1,-1,0,0,-1,-1
"7614",0,1,1,0,-1,1,0,-1,1
"7621",-1,0,-1,1,-1,1,-1,1,-1
"7622",0,-1,1,0,-1,0,-1,1,-1
"7629",0,1,1,1,-1,1,0,-1,1
"7632",0,1,1,-1,-1,1,1,-1,1
"7637",0,1,0,1,-1,1,-1,1,1
"7641",0,1,-1,-1,1,1,-1,1,1
"7645",1,1,-1,1,1,0,-1,-1,1
"7648",0,-1,0,-1,-1,-1,-1,1,-1
"7652",0,-1,-1,-1,-1,0,1,1,-1
"7653",1,1,1,1,-1,0,1,-1,1
"7658",0,1,1,1,1,0,1,-1,1
"7660",0,1,1,0,1,0,-1,-1,1
"7669",1,-1,1,0,1,1,-1,-1,1
"7670",1,1,1,0,-1,0,1,-1,1
"7680",-1,-1,-1,-1,-1,0,-1,-1,-1
"7684",0,1,1,0,-1,-1,-1,-1,1
"7685",1,-1,1,0,-1,0,1,-1,1
"7695",0,1,1,0,-1,1,-1,1,1
"7697",-1,-1,0,-1,-1,-1,0,-1,-1
"7700",0,0,1,1,-1,0,-1,-1,1
"7702",0,1,1,1,-1,0,1,1,1
"7705",1,1,1,1,1,1,-1,-1,1
"7709",-1,1,0,0,-1,-1,-1,-1,-1
"7710",0,1,1,1,-1,0,0,0,1
"7719",0,1,0,1,-1,-1,-1,-1,1
"7722",0,-1,-1,0,-1,0,1,1,-1
"7724",1,-1,1,0,1,1,-1,-1,1
"7729",0,1,1,0,-1,-1,0,-1,1
"7731",-1,-1,-1,0,-1,-1,-1,-1,-1
"7736",0,1,1,-1,-1,1,-1,-1,1
"7737",-1,1,0,0,-1,-1,-1,1,-1
"7744",-1,-1,1,0,-1,0,-1,-1,-1
"7746",-1,0,1,0,-1,1,-1,1,-1
"7750",1,1,1,-1,-1,-1,-1,1,1
"7757",-1,0,0,1,-1,0,0,-1,-1
"7769",-1,-1,-1,0,-1,0,1,-1,-1
"7780",0,1,1,-1,-1,1,0,-1,1
"7782",0,1,0,-1,1,-1,-1,-1,1
"7784",-1,-1,-1,0,-1,-1,-1,-1,-1
"7785",0,-1,0,0,-1,-1,-1,1,-1
"7788",1,1,1,1,1,-1,-1,1,1
"7791",0,1,0,1,-1,0,-1,-1,1
"7792",0,-1,0,1,-1,-1,-1,-1,-1
"7796",-1,-1,-1,0,-1,-1,-1,1,-1
"7799",0,1,0,1,-1,-1,-1,-1,1
"7802",1,1,1,0,1,1,-1,-1,1
"7807",0,1,0,-1,-1,0,-1,-1,-1
"7812",0,1,1,1,-1,0,1,-1,1
"7814",0,1,1,-1,-1,-1,-1,1,-1
"7816",-1,-1,0,-1,-1,0,-1,1,-1
"7822",0,1,1,1,-1,0,1,-1,1
"7825",-1,0,0,-1,-1,0,1,1,-1
"7829",-1,-1,0,-1,-1,0,-1,1,-1
"7834",-1,-1,-1,-1,-1,-1,-1,1,-1
"7836",0,1,1,0,-1,0,1,0,1
"7838",1,1,1,0,1,-1,1,1,1
"7843",0,1,0,-1,-1,0,-1,-1,1
"7845",-1,-1,0,-1,-1,0,-1,-1,-1
"7846",-1,-1,-1,-1,-1,0,-1,-1,-1
"7848",1,1,1,-1,-1,0,-1,1,1
"7850",1,1,1,0,-1,0,1,1,1
"7851",0,1,1,1,-1,1,1,-1,1
"7853",0,1,1,1,1,-1,1,-1,1
"7857",1,1,1,-1,-1,1,-1,-1,1
"7864",-1,0,-1,0,-1,-1,-1,1,-1
"7865",0,1,1,-1,-1,1,-1,-1,1
"7869",0,-1,0,0,-1,-1,-1,1,-1
"7870",1,1,1,1,-1,1,-1,-1,1
"7872",1,1,1,0,-1,0,0,-1,1
"7874",-1,0,0,0,-1,0,-1,1,-1
"7875",-1,0,0,1,-1,0,-1,1,-1
"7876",1,1,-1,1,-1,-1,-1,1,1
"7877",0,-1,0,0,-1,-1,-1,1,-1
"7881",-1,0,-1,0,-1,1,-1,1,-1
"7882",0,1,1,-1,-1,1,1,-1,1
"7883",-1,0,-1,0,-1,0,-1,1,-1
"7886",0,1,0,0,-1,1,-1,-1,-1
"7887",0,1,0,0,-1,0,-1,-1,-1
"7888",0,1,0,-1,-1,0,-1,-1,1
"7890",1,1,1,1,-1,-1,1,-1,1
"7891",-1,0,-1,0,-1,0,-1,1,-1
"7892",0,1,1,-1,-1,1,-1,-1,1
"7904",-1,-1,1,0,-1,0,-1,-1,-1
"7906",0,1,1,0,-1,-1,1,-1,1
"7908",0,1,1,0,-1,1,1,-1,1
"7913",1,1,0,1,1,-1,1,-1,1
"7917",0,-1,1,1,-1,0,-1,1,-1
"7921",1,1,1,1,-1,-1,1,-1,1
"7923",0,1,0,0,-1,-1,-1,1,-1
"7929",1,1,1,1,1,-1,-1,-1,1
"7930",1,1,1,1,1,1,-1,-1,1
"7934",-1,0,-1,1,-1,-1,0,-1,-1
"7937",-1,0,0,0,-1,0,-1,-1,-1
"7938",0,1,1,1,-1,1,-1,0,1
"7939",0,-1,1,0,-1,0,-1,1,-1
"7940",-1,-1,0,0,-1,-1,-1,-1,-1
"7941",1,1,1,0,-1,1,1,-1,1
"7943",0,1,1,0,-1,0,-1,-1,1
"7947",0,1,1,1,-1,1,0,1,1
"7948",-1,-1,-1,0,-1,1,-1,1,-1
"7949",-1,0,1,0,-1,1,0,-1,-1
"7950",0,1,1,1,1,1,-1,-1,1
"7956",0,0,1,0,-1,-1,-1,1,-1
"7960",-1,0,-1,0,-1,1,-1,1,-1
"7961",-1,1,-1,0,-1,-1,-1,1,-1
"7964",0,1,1,0,-1,-1,0,-1,1
"7966",0,1,1,1,-1,-1,1,1,1
"7967",-1,-1,0,0,-1,0,-1,0,-1
"7969",0,-1,1,0,-1,-1,-1,1,-1
"7978",-1,-1,0,0,-1,-1,-1,1,-1
"7982",0,1,-1,-1,-1,1,-1,1,1
"7986",0,1,1,1,-1,1,-1,-1,1
"7999",-1,-1,0,-1,-1,0,-1,-1,-1
"8003",-1,-1,0,-1,-1,0,-1,1,-1
"8004",-1,0,-1,1,-1,0,-1,-1,-1
"8007",-1,0,0,1,-1,0,-1,-1,-1
"8009",0,1,1,1,-1,-1,0,1,1
"8013",0,1,1,-1,-1,-1,0,-1,1
"8016",-1,-1,-1,-1,-1,1,-1,1,-1
"8018",0,1,1,0,1,-1,-1,-1,1
"8028",-1,0,-1,1,-1,1,-1,-1,-1
"8029",0,-1,-1,0,0,0,0,1,-1
"8032",0,1,1,1,1,0,-1,-1,1
"8034",-1,-1,0,0,-1,0,-1,1,-1
"8037",0,1,1,1,-1,0,1,-1,1
"8047",-1,0,-1,0,-1,1,-1,-1,-1
"8048",0,1,1,1,-1,-1,0,-1,1
"8054",-1,1,1,1,1,0,-1,-1,1
"8063",-1,-1,0,0,-1,0,-1,-1,-1
"8066",1,1,1,1,-1,1,-1,-1,1
"8072",0,1,0,0,-1,-1,-1,-1,-1
"8087",-1,0,-1,0,-1,1,-1,1,-1
"8088",0,-1,-1,0,-1,-1,-1,-1,-1
"8091",1,1,1,1,0,-1,-1,-1,1
"8093",1,1,1,1,-1,0,1,1,1
"8094",-1,-1,1,0,-1,0,0,-1,-1
"8095",1,1,-1,1,1,-1,-1,1,1
"8101",-1,-1,-1,0,-1,-1,-1,-1,-1
"8103",-1,-1,-1,0,-1,1,-1,1,-1
"8114",0,0,-1,1,-1,-1,0,1,-1
"8117",1,1,1,1,1,0,-1,-1,1
"8120",-1,0,1,1,-1,-1,-1,1,-1
"8126",0,-1,1,0,-1,-1,-1,-1,-1
"8128",-1,-1,-1,0,-1,0,-1,-1,-1
"8129",-1,1,0,0,-1,0,-1,1,-1
"8133",-1,-1,-1,0,-1,0,-1,-1,-1
"8137",1,1,1,0,1,1,-1,1,1
"8138",0,1,1,1,-1,1,1,-1,1
"8140",-1,-1,1,0,-1,-1,-1,-1,-1
"8142",0,1,1,1,-1,0,1,-1,1
"8143",-1,0,0,1,-1,0,-1,1,-1
"8144",1,1,1,1,-1,0,-1,-1,1
"8147",0,1,1,0,-1,0,-1,-1,1
"8150",0,-1,1,0,-1,-1,-1,-1,-1
"8152",0,1,1,1,-1,-1,0,-1,1
"8155",1,-1,1,0,-1,0,-1,-1,1
"8165",-1,-1,0,0,-1,1,-1,1,-1
"8167",1,1,-1,-1,-1,1,-1,1,-1
"8168",0,-1,1,-1,-1,-1,0,-1,1
"8169",1,1,-1,1,-1,0,0,-1,1
"8172",-1,1,1,-1,0,1,-1,-1,-1
"8173",1,-1,1,-1,-1,-1,-1,0,-1
"8174",-1,-1,0,0,-1,-1,-1,1,-1
"8175",-1,1,0,-1,-1,-1,-1,1,-1
"8176",0,1,1,1,-1,1,1,-1,1
"8177",0,1,-1,-1,-1,0,0,-1,1
"8178",0,1,-1,-1,-1,0,0,0,1
"8189",-1,1,-1,-1,-1,1,-1,-1,-1
"8193",-1,-1,1,-1,-1,0,1,1,-1
"8195",0,1,1,-1,-1,0,-1,-1,1
"8197",1,0,1,-1,-1,-1,-1,-1,-1
"8199",0,1,-1,-1,-1,1,0,-1,1
"8206",1,0,0,-1,-1,1,-1,1,-1
"8209",1,1,1,1,1,1,-1,-1,1
"8210",1,0,1,-1,-1,-1,-1,-1,-1
"8212",0,1,-1,1,-1,1,1,-1,1
"8219",0,1,-1,1,-1,0,0,-1,1
"8221",1,1,1,1,-1,0,-1,-1,1
"8227",0,-1,0,1,1,0,0,-1,1
"8228",-1,-1,1,0,-1,-1,-1,-1,-1
"8232",-1,-1,1,-1,-1,-1,-1,1,-1
"8233",0,1,1,-1,1,0,1,-1,1
"8240",1,-1,1,-1,-1,-1,-1,-1,-1
"8241",0,1,1,0,0,0,0,-1,1
"8242",1,1,1,1,1,0,1,-1,1
"8244",0,1,1,1,-1,-1,-1,1,1
"8247",0,-1,1,-1,-1,1,-1,-1,-1
"8255",1,1,-1,-1,-1,-1,-1,0,1
"8258",0,1,0,-1,1,0,1,-1,1
"8260",0,1,-1,0,1,1,-1,-1,1
"8261",-1,-1,-1,0,-1,1,-1,-1,-1
"8268",1,1,1,0,-1,0,-1,-1,1
"8272",-1,1,1,-1,-1,1,-1,-1,-1
"8275",0,1,1,1,-1,-1,0,-1,1
"8276",-1,1,1,-1,-1,-1,-1,1,-1
"8280",1,1,1,-1,-1,-1,-1,1,-1
"8291",-1,-1,1,0,-1,-1,-1,-1,-1
"8298",-1,1,1,-1,-1,0,-1,0,-1
"8302",0,1,1,1,-1,1,1,-1,1
"8307",0,1,1,0,-1,1,-1,1,-1
"8308",0,1,1,1,-1,1,-1,-1,1
"8311",1,1,1,1,-1,0,-1,-1,1
"8312",-1,1,-1,-1,-1,1,-1,1,-1
"8316",0,1,-1,1,-1,0,0,-1,1
"8320",0,1,-1,1,1,0,-1,-1,1
"8322",-1,-1,1,-1,-1,1,-1,-1,-1
"8325",-1,-1,1,0,-1,0,-1,-1,-1
"8335",0,1,1,0,-1,-1,-1,-1,1
"8346",0,1,0,1,-1,-1,1,-1,1
"8351",0,1,1,1,-1,1,1,-1,1
"8353",1,1,1,0,1,-1,-1,-1,1
"8358",-1,0,1,0,-1,-1,-1,-1,-1
"8359",0,1,1,-1,-1,-1,-1,-1,-1
"8367",1,1,-1,-1,-1,0,-1,-1,1
"8368",0,1,1,1,-1,0,-1,-1,1
"8369",-1,1,1,0,-1,1,-1,-1,-1
"8375",0,1,1,1,-1,0,0,-1,1
"8381",-1,0,1,-1,-1,-1,-1,-1,-1
"8391",1,1,1,1,1,0,-1,-1,1
"8393",1,1,1,1,1,1,1,-1,1
"8395",1,1,-1,1,-1,1,1,-1,1
"8396",1,1,0,1,-1,1,-1,-1,1
"8397",-1,0,1,-1,-1,1,-1,-1,-1
"8408",1,1,-1,1,1,0,-1,-1,1
"8409",1,-1,1,-1,-1,-1,-1,1,-1
"8411",0,1,1,1,-1,1,1,-1,1
"8417",1,-1,1,1,-1,0,0,-1,1
"8418",0,1,1,1,-1,1,1,0,1
"8424",-1,1,1,-1,-1,-1,-1,-1,-1
"8428",0,1,1,1,1,1,-1,-1,1
"8429",1,-1,1,0,-1,0,1,-1,1
"8433",0,1,-1,1,-1,-1,-1,-1,1
"8437",0,1,-1,1,-1,-1,1,-1,1
"8438",0,1,-1,1,-1,0,1,-1,1
"8445",0,1,-1,1,-1,-1,-1,0,1
"8448",0,1,1,-1,-1,0,0,-1,1
"8449",0,1,1,1,-1,1,1,-1,1
"8450",-1,1,1,-1,-1,0,-1,1,-1
"8451",1,1,1,0,-1,-1,1,-1,1
"8452",1,1,1,1,1,0,-1,-1,1
"8458",1,1,-1,0,1,0,-1,-1,1
"8460",0,-1,1,-1,-1,-1,1,-1,-1
"8462",-1,-1,-1,-1,-1,-1,-1,1,-1
"8464",1,-1,0,1,1,1,-1,-1,1
"8468",0,1,0,1,-1,0,-1,-1,1
"8471",0,1,1,1,-1,1,0,-1,1
"8475",0,1,-1,1,-1,-1,-1,-1,1
"8479",1,1,1,-1,-1,-1,-1,1,-1
"8487",0,1,1,1,-1,1,1,-1,1
"8491",-1,-1,-1,-1,-1,-1,0,1,-1
"8494",0,-1,1,1,-1,1,-1,-1,-1
"8496",1,-1,-1,-1,-1,-1,-1,1,-1
"8500",0,1,-1,1,-1,0,1,-1,1
"8505",0,1,-1,0,-1,0,-1,-1,1
"8510",1,0,0,0,-1,-1,1,0,-1
"8514",-1,0,1,-1,-1,-1,-1,-1,-1
"8518",0,-1,0,1,-1,0,0,-1,1
"8521",0,1,0,1,-1,-1,-1,-1,1
"8527",-1,-1,0,-1,-1,1,-1,-1,-1
"8531",1,1,1,1,-1,1,-1,-1,1
"8533",1,-1,0,1,1,1,-1,-1,1
"8535",0,1,-1,1,-1,1,0,-1,1
"8536",-1,-1,1,0,-1,1,-1,-1,-1
"8541",-1,-1,1,-1,-1,0,-1,1,-1
"8545",-1,-1,1,-1,-1,-1,-1,-1,-1
"8546",-1,0,1,-1,-1,-1,-1,-1,-1
"8555",0,-1,1,0,-1,-1,-1,-1,-1
"8558",-1,1,1,-1,-1,1,-1,-1,-1
"8561",-1,1,1,0,-1,0,0,-1,-1
"8564",0,0,1,1,-1,0,-1,-1,1
"8566",0,0,-1,1,-1,0,1,1,1
"8570",0,1,1,1,-1,1,0,-1,1
"8572",0,-1,1,1,-1,-1,-1,1,1
"8573",0,1,1,0,-1,-1,-1,-1,-1
"8576",-1,1,1,0,-1,-1,-1,-1,-1
"8577",0,1,-1,-1,-1,-1,-1,1,-1
"8578",0,1,1,1,-1,0,-1,-1,1
"8581",0,1,0,1,-1,0,-1,-1,1
"8583",0,1,-1,0,-1,-1,-1,-1,1
"8585",1,1,-1,1,-1,-1,-1,-1,1
"8587",0,0,-1,-1,-1,-1,-1,1,-1
"8599",0,-1,1,1,-1,0,-1,1,-1
"8600",0,1,-1,1,0,1,0,-1,1
"8603",0,0,1,0,-1,-1,-1,-1,-1
"8605",0,1,1,1,-1,-1,0,-1,1
"8607",-1,-1,-1,1,-1,-1,-1,-1,-1
"8610",-1,0,-1,1,-1,0,-1,-1,-1
"8615",1,1,1,1,1,1,-1,0,1
"8617",0,1,-1,1,-1,0,-1,1,1
"8618",0,1,0,-1,-1,1,1,-1,1
"8619",1,1,1,-1,-1,1,-1,-1,-1
"8621",1,1,0,1,-1,-1,1,1,1
"8632",0,-1,1,0,-1,-1,-1,-1,-1
"8634",0,1,-1,-1,-1,0,1,1,1
"8643",0,1,0,0,-1,-1,-1,1,-1
"8647",1,-1,1,1,-1,1,-1,0,1
"8649",0,1,1,1,-1,1,0,-1,1
"8650",0,-1,1,1,-1,0,1,-1,1
"8651",0,-1,0,0,-1,1,-1,-1,-1
"8652",0,-1,1,1,-1,1,-1,1,-1
"8653",1,1,-1,1,-1,1,0,1,1
"8655",0,1,0,1,-1,0,1,-1,1
"8667",1,1,1,1,-1,-1,0,-1,1
"8671",1,1,0,1,1,1,-1,-1,1
"8675",1,-1,1,1,-1,1,-1,-1,1
"8678",1,1,0,1,1,-1,-1,-1,1
"8683",0,1,1,-1,-1,1,0,-1,1
"8685",0,1,0,0,-1,0,-1,-1,1
"8688",0,1,-1,1,-1,0,1,-1,1
"8694",1,-1,1,0,1,1,-1,-1,1
"8699",-1,0,0,-1,-1,0,-1,-1,-1
"8704",0,-1,1,0,-1,1,-1,1,-1
"8705",-1,-1,1,1,-1,0,-1,-1,-1
"8706",0,1,1,0,-1,0,-1,-1,1
"8708",1,-1,1,-1,-1,0,0,-1,-1
"8715",1,1,0,1,1,1,-1,1,1
"8716",1,1,1,1,-1,0,-1,-1,1
"8719",-1,0,0,-1,-1,0,-1,1,-1
"8720",0,-1,1,0,-1,-1,-1,1,-1
"8721",1,1,-1,1,1,1,-1,-1,1
"8722",0,0,1,0,0,-1,-1,-1,-1
"8724",1,1,0,1,1,-1,-1,-1,1
"8726",0,1,1,1,-1,1,1,-1,1
"8727",-1,0,0,-1,-1,0,-1,1,-1
"8736",0,1,1,1,1,1,-1,-1,1
"8738",0,1,-1,1,1,0,-1,-1,1
"8745",1,1,0,-1,-1,0,1,1,1
"8746",-1,1,1,-1,-1,0,-1,1,-1
"8749",1,1,-1,1,1,0,-1,-1,1
"8750",0,1,0,1,-1,1,1,-1,1
"8753",0,-1,1,1,-1,-1,-1,1,-1
"8754",-1,0,1,1,-1,-1,-1,-1,-1
"8757",-1,-1,1,0,-1,-1,-1,-1,-1
"8758",-1,-1,1,-1,-1,1,-1,-1,-1
"8762",-1,-1,1,0,-1,-1,-1,1,-1
"8768",0,-1,0,1,-1,-1,0,0,-1
"8778",1,1,1,1,-1,-1,1,0,1
"8779",0,1,1,1,-1,-1,1,1,1
"8784",0,1,1,1,1,-1,-1,-1,1
"8786",-1,0,0,0,-1,0,-1,1,-1
"8794",1,1,-1,-1,1,0,-1,1,1
"8797",0,1,-1,1,-1,0,1,0,1
"8799",-1,0,1,0,-1,-1,-1,-1,-1
"8811",-1,-1,0,0,-1,-1,-1,1,-1
"8812",-1,0,0,-1,-1,-1,1,1,-1
"8813",0,1,0,0,0,1,-1,-1,-1
"8814",-1,1,-1,1,-1,1,-1,-1,1
"8818",1,1,-1,0,-1,1,1,-1,1
"8825",0,-1,1,1,-1,-1,-1,1,-1
"8827",0,1,0,-1,-1,-1,0,-1,1
"8831",0,1,1,-1,-1,0,1,1,1
"8832",-1,1,-1,0,-1,0,-1,-1,1
"8837",-1,-1,1,-1,-1,1,-1,0,-1
"8838",0,1,1,1,0,-1,-1,-1,-1
"8839",-1,-1,0,0,-1,-1,-1,1,-1
"8851",1,1,-1,1,-1,1,-1,1,1
"8853",1,1,-1,1,-1,0,-1,-1,1
"8856",0,1,0,1,0,1,-1,-1,1
"8857",0,0,0,-1,-1,0,-1,-1,-1
"8859",0,1,1,1,-1,0,0,-1,1
"8866",-1,-1,0,-1,-1,-1,-1,-1,-1
"8867",-1,-1,0,-1,-1,1,-1,0,-1
"8869",0,1,1,1,0,0,1,-1,1
"8871",-1,0,1,-1,-1,0,-1,1,-1
"8874",-1,-1,0,-1,-1,-1,-1,-1,-1
"8876",1,-1,1,-1,1,0,-1,-1,1
"8882",-1,-1,1,-1,-1,0,-1,1,-1
"8885",0,-1,1,1,-1,0,-1,-1,-1
"8888",0,1,-1,1,-1,0,-1,-1,1
"8893",1,1,0,1,-1,-1,-1,1,1
"8894",0,-1,1,0,-1,0,-1,-1,-1
"8905",0,-1,1,-1,-1,1,-1,-1,1
"8909",-1,-1,1,0,-1,0,-1,0,-1
"8910",-1,-1,1,0,-1,0,-1,1,-1
"8913",-1,1,1,0,-1,-1,-1,-1,-1
"8916",-1,-1,0,-1,-1,1,-1,-1,-1
"8917",-1,-1,0,0,-1,0,-1,1,-1
"8918",0,1,1,1,-1,0,1,1,1
"8919",-1,-1,0,1,-1,1,0,-1,-1
"8924",0,1,1,0,-1,1,-1,-1,-1
"8926",0,1,0,0,-1,1,-1,-1,-1
"8927",-1,-1,1,-1,-1,-1,-1,-1,-1
"8928",0,-1,1,0,-1,-1,-1,1,-1
"8929",-1,0,0,-1,-1,1,-1,1,-1
"8934",0,1,-1,0,-1,0,-1,-1,1
"8936",0,-1,0,1,-1,1,-1,-1,1
"8937",1,1,1,1,-1,-1,1,-1,1
"8941",0,1,-1,0,-1,-1,-1,-1,1
"8942",0,1,1,0,1,-1,-1,-1,1
"8944",0,1,-1,1,-1,-1,-1,-1,1
"8968",-1,-1,1,-1,-1,0,-1,1,-1
"8972",0,1,0,-1,-1,0,1,1,1
"8974",0,1,1,-1,1,0,-1,-1,1
"8977",-1,-1,0,-1,-1,-1,-1,1,-1
"8980",1,1,0,1,-1,0,-1,-1,1
"8981",0,1,-1,0,-1,-1,-1,-1,1
"8982",0,-1,1,1,-1,0,-1,1,-1
"8985",0,1,-1,1,1,-1,-1,-1,1
"8987",-1,-1,1,0,-1,0,-1,1,-1
"8995",0,-1,0,1,-1,-1,-1,-1,1
"8997",-1,-1,1,-1,-1,-1,-1,-1,-1
