"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"783",-1,-1,-1,0,-1,-1,-1,1,-1
"784",-1,-1,-1,0,-1,0,-1,-1,-1
"788",0,1,1,1,-1,1,-1,-1,1
"790",-1,-1,-1,-1,-1,0,-1,1,-1
"791",0,1,0,1,-1,0,-1,-1,1
"792",0,1,-1,1,-1,0,1,-1,1
"793",-1,-1,0,-1,-1,-1,-1,1,-1
"794",0,1,-1,1,-1,-1,-1,1,-1
"795",-1,-1,-1,-1,-1,0,1,-1,-1
"797",-1,0,-1,0,-1,0,-1,-1,-1
"798",0,-1,1,1,-1,0,-1,-1,1
"802",-1,-1,0,-1,-1,-1,-1,1,-1
"803",1,1,0,1,-1,0,-1,-1,1
"804",0,1,1,1,-1,1,-1,1,1
"805",1,1,1,-1,1,1,-1,1,1
"806",-1,-1,-1,0,-1,1,-1,1,-1
"807",1,1,1,1,-1,0,-1,-1,1
"808",-1,-1,0,0,-1,-1,-1,1,-1
"809",-1,-1,-1,-1,-1,-1,-1,1,-1
"812",0,-1,0,-1,-1,1,-1,-1,1
"813",-1,-1,-1,-1,-1,-1,1,-1,-1
"815",1,0,1,1,-1,-1,-1,-1,1
"818",1,1,1,1,1,1,-1,-1,1
"819",1,1,0,1,-1,0,-1,-1,1
"820",0,1,1,0,-1,1,-1,-1,1
"821",0,1,1,-1,1,0,-1,-1,1
"822",1,1,1,0,-1,1,-1,-1,1
"823",-1,0,-1,0,-1,0,-1,-1,-1
"824",1,1,1,-1,1,1,-1,-1,1
"825",0,1,0,0,-1,-1,-1,1,1
"827",0,1,1,-1,-1,1,1,-1,1
"828",-1,-1,-1,0,-1,1,-1,-1,-1
"829",0,0,1,-1,-1,-1,-1,-1,1
"830",0,-1,1,-1,-1,1,1,-1,1
"831",-1,-1,0,-1,0,-1,-1,-1,-1
"832",1,1,1,-1,-1,1,-1,-1,1
"833",-1,-1,1,-1,-1,0,-1,-1,-1
"835",0,1,1,-1,-1,0,-1,-1,1
"837",0,1,1,-1,1,0,1,-1,1
"838",-1,-1,0,0,-1,-1,-1,1,-1
"841",0,0,1,1,-1,1,-1,-1,1
"843",1,1,-1,1,1,1,-1,-1,1
"844",1,1,1,-1,-1,1,-1,-1,1
"845",1,1,1,1,-1,1,-1,1,1
"846",1,-1,1,-1,-1,0,-1,-1,-1
"847",0,1,1,1,-1,0,-1,1,1
"848",-1,0,-1,0,-1,-1,-1,1,-1
"849",0,1,1,1,-1,-1,-1,-1,1
"850",1,1,-1,1,-1,0,-1,1,1
"851",0,1,1,0,-1,1,-1,-1,1
"853",0,1,0,1,-1,0,-1,-1,1
"854",-1,1,-1,-1,-1,-1,0,1,-1
"858",-1,0,0,0,-1,0,-1,1,-1
"860",0,1,-1,1,-1,0,-1,1,1
"862",0,1,1,-1,-1,0,1,-1,1
"863",-1,1,-1,1,-1,0,-1,1,-1
"864",1,-1,-1,-1,-1,-1,-1,1,-1
"865",0,1,0,0,-1,0,-1,1,1
"866",1,1,1,0,-1,1,-1,1,1
"867",1,-1,-1,-1,0,-1,-1,-1,-1
"868",0,0,-1,0,-1,0,-1,-1,-1
"870",0,1,1,1,-1,-1,-1,1,1
"871",1,1,0,0,-1,0,-1,-1,1
"873",1,-1,0,0,1,-1,-1,-1,1
"876",1,1,1,-1,1,-1,-1,-1,1
"877",-1,-1,-1,-1,-1,0,-1,-1,-1
"878",-1,-1,-1,-1,-1,-1,-1,1,-1
"880",1,1,1,1,1,0,-1,-1,1
"881",1,-1,1,0,1,1,-1,-1,1
"882",0,1,1,-1,-1,-1,-1,-1,1
"883",0,1,1,-1,-1,0,-1,-1,1
"884",0,-1,1,-1,-1,0,-1,1,-1
"885",1,1,1,-1,-1,1,0,-1,1
"886",0,-1,1,0,-1,0,-1,-1,1
"887",-1,-1,-1,0,-1,0,-1,1,-1
"888",-1,0,-1,0,-1,-1,-1,-1,-1
"890",1,1,1,0,-1,0,-1,-1,1
"891",0,-1,1,1,-1,-1,-1,1,-1
"892",1,1,1,1,-1,1,-1,-1,1
"893",1,1,-1,-1,-1,0,1,-1,1
"896",0,-1,0,-1,-1,-1,-1,1,-1
"897",1,1,1,-1,1,1,-1,-1,1
"899",0,1,1,-1,-1,0,-1,-1,1
"900",0,-1,1,1,-1,1,-1,1,-1
"901",-1,-1,0,1,-1,-1,-1,1,-1
"903",-1,-1,-1,0,-1,1,-1,-1,-1
"904",-1,-1,-1,-1,-1,-1,-1,1,-1
"905",0,1,1,0,-1,1,-1,-1,1
"906",-1,-1,0,0,-1,0,-1,1,-1
"907",1,-1,-1,1,1,0,-1,-1,1
"908",1,1,0,0,1,-1,-1,-1,1
"909",0,-1,1,-1,-1,0,-1,1,-1
"910",-1,0,-1,0,-1,0,-1,1,-1
"912",-1,0,0,0,-1,0,1,1,-1
"915",0,-1,0,-1,-1,-1,-1,1,-1
"916",-1,-1,-1,1,-1,-1,-1,1,-1
"917",0,1,1,-1,-1,0,-1,-1,1
"918",0,1,0,0,-1,-1,-1,-1,-1
"919",0,-1,1,0,-1,0,-1,1,1
"920",-1,-1,0,0,-1,0,-1,1,-1
"921",-1,0,1,0,-1,0,-1,-1,-1
"922",1,1,1,-1,-1,0,-1,-1,1
"923",-1,-1,-1,-1,-1,0,1,-1,-1
"924",1,1,1,-1,-1,0,-1,1,1
"925",0,1,0,1,-1,1,1,-1,1
"926",0,-1,0,-1,-1,-1,-1,1,-1
"927",-1,-1,1,-1,-1,1,-1,-1,-1
"928",-1,-1,0,-1,-1,0,-1,-1,-1
"929",0,1,-1,-1,-1,1,-1,-1,1
"930",-1,-1,-1,1,-1,-1,-1,1,-1
"934",0,1,0,-1,-1,1,-1,-1,-1
"935",1,1,1,1,-1,0,-1,1,1
"937",0,-1,1,0,-1,0,1,-1,1
"938",-1,-1,-1,0,-1,0,-1,1,-1
"940",0,1,0,-1,-1,0,-1,-1,-1
"943",-1,0,-1,0,-1,0,-1,-1,-1
"945",0,1,1,-1,-1,0,-1,-1,1
"947",0,0,0,0,-1,0,-1,-1,-1
"948",0,1,1,1,-1,-1,-1,-1,1
"949",0,1,1,0,-1,1,-1,-1,1
"951",0,-1,-1,-1,-1,0,-1,1,-1
"952",1,1,1,0,-1,0,-1,-1,1
"953",-1,-1,-1,-1,-1,0,1,-1,-1
"954",0,0,-1,-1,1,1,-1,1,1
"955",0,1,1,1,-1,0,0,-1,1
"956",1,1,0,0,-1,0,-1,1,1
"957",-1,-1,0,-1,-1,-1,-1,1,-1
"958",0,1,1,-1,1,0,-1,-1,1
"959",0,1,1,0,-1,0,-1,-1,1
"961",0,-1,0,-1,-1,0,-1,-1,-1
"962",0,-1,1,0,-1,0,1,-1,1
"964",0,1,1,0,-1,-1,-1,1,1
"966",1,1,1,1,1,1,1,-1,1
"968",-1,0,-1,0,-1,-1,1,-1,-1
"970",0,-1,1,-1,-1,-1,-1,1,1
"971",1,1,1,1,-1,1,1,-1,1
"972",-1,-1,-1,1,-1,1,-1,1,-1
"973",0,-1,0,-1,-1,0,1,-1,-1
"974",-1,0,-1,0,-1,1,1,-1,-1
"975",0,-1,1,0,1,0,-1,1,1
"976",0,0,-1,0,-1,0,-1,1,-1
"977",-1,-1,-1,-1,-1,1,-1,-1,-1
"978",0,-1,1,-1,-1,0,-1,-1,-1
"979",1,1,1,-1,-1,0,-1,-1,1
"980",0,1,1,0,0,0,-1,-1,1
"982",0,-1,1,1,-1,-1,-1,1,-1
"983",-1,-1,1,-1,-1,-1,-1,1,-1
"984",1,-1,1,0,-1,0,-1,-1,1
"985",0,1,0,-1,-1,1,1,-1,-1
"986",1,1,1,1,-1,1,-1,-1,1
"989",0,1,0,0,-1,-1,-1,-1,-1
"990",0,1,1,1,-1,0,-1,-1,1
"991",-1,-1,0,-1,-1,1,-1,-1,-1
"993",0,1,1,0,-1,0,1,-1,1
"994",-1,0,-1,0,-1,0,1,-1,-1
"996",0,-1,-1,-1,-1,0,-1,1,-1
"998",-1,-1,-1,0,-1,-1,-1,1,-1
"999",1,1,1,-1,-1,1,-1,-1,1
"1001",1,1,1,1,-1,1,-1,-1,1
"1002",1,1,1,0,1,-1,-1,-1,1
"1004",1,1,1,0,1,1,-1,1,1
"1005",0,1,0,-1,-1,0,-1,-1,-1
"1006",1,-1,0,-1,-1,0,-1,-1,-1
"1007",-1,-1,-1,-1,-1,0,-1,1,-1
"1008",-1,-1,0,-1,-1,0,-1,-1,-1
"1009",0,1,1,-1,-1,-1,-1,-1,-1
"1010",0,1,0,1,-1,0,-1,-1,1
"1011",0,1,0,-1,-1,-1,-1,-1,-1
"1013",0,1,0,1,-1,0,-1,-1,1
"1014",-1,-1,0,0,-1,-1,-1,-1,-1
"1016",-1,-1,0,-1,-1,0,-1,1,-1
"1018",0,1,1,1,-1,1,-1,1,1
"1019",-1,0,0,0,-1,0,-1,-1,-1
"1020",1,1,1,0,-1,0,-1,1,1
"1021",0,0,1,-1,-1,0,-1,-1,1
"1022",-1,-1,0,0,-1,-1,1,-1,-1
"1024",-1,-1,-1,0,-1,0,-1,-1,-1
"1025",0,1,1,0,-1,1,-1,-1,1
"1029",0,-1,0,0,-1,-1,-1,1,-1
"1030",0,1,1,-1,-1,1,-1,-1,1
"1032",1,0,0,0,-1,0,1,-1,-1
"1035",0,1,1,0,-1,1,-1,1,1
"1039",0,1,-1,0,-1,-1,-1,1,1
"1040",1,1,1,1,1,1,-1,-1,1
"1041",-1,-1,-1,-1,-1,-1,-1,-1,-1
"1043",-1,-1,-1,0,-1,1,-1,-1,-1
"1044",0,-1,-1,1,-1,1,-1,-1,1
"1045",1,1,1,0,1,1,-1,-1,1
"1048",-1,0,-1,0,-1,-1,-1,1,-1
"1049",-1,1,0,0,-1,-1,-1,1,-1
"1050",-1,-1,-1,-1,0,0,-1,1,-1
"1051",1,0,1,-1,1,1,-1,1,1
"1052",-1,0,-1,0,0,0,1,-1,-1
"1054",-1,-1,-1,0,-1,0,-1,1,-1
"1055",-1,0,-1,0,-1,0,-1,-1,-1
"1056",-1,0,-1,-1,-1,0,-1,-1,-1
"1057",1,1,0,-1,-1,1,1,-1,1
"1059",0,1,1,0,-1,0,-1,-1,1
"1062",-1,-1,-1,-1,-1,0,-1,1,-1
"1064",1,1,1,1,-1,0,-1,-1,1
"1066",0,1,0,0,-1,0,-1,-1,1
"1067",0,0,1,-1,-1,1,-1,-1,1
"1068",0,1,1,0,1,0,-1,-1,1
"1070",0,1,1,0,-1,1,-1,1,1
"1071",0,1,0,0,1,-1,-1,-1,1
"1072",1,1,1,1,-1,1,-1,-1,1
"1073",0,1,1,-1,-1,0,-1,-1,1
"1074",0,-1,1,-1,-1,-1,-1,1,-1
"1075",1,1,1,-1,1,0,-1,-1,1
"1076",0,1,1,0,-1,1,1,-1,1
"1077",0,1,1,-1,-1,-1,-1,-1,-1
"1078",-1,-1,-1,0,-1,0,-1,1,-1
"1079",0,0,1,0,-1,0,1,-1,1
"1080",1,1,1,0,1,0,1,-1,1
"1083",-1,-1,0,0,-1,-1,-1,1,-1
"1085",1,-1,1,-1,-1,-1,-1,-1,-1
"1087",-1,-1,1,0,-1,0,-1,-1,-1
"1088",0,-1,1,-1,-1,-1,-1,-1,-1
"1089",0,1,1,0,-1,1,-1,1,1
"1090",0,1,1,-1,1,0,-1,-1,1
"1091",-1,-1,1,0,-1,1,-1,-1,-1
"1092",-1,0,-1,0,-1,1,-1,-1,-1
"1093",-1,0,-1,0,-1,0,-1,0,-1
"1094",-1,-1,-1,-1,-1,0,-1,-1,-1
"1097",0,-1,1,-1,-1,-1,-1,-1,-1
"1098",-1,-1,-1,-1,-1,0,-1,-1,-1
"1099",0,1,1,0,-1,-1,-1,-1,1
"1100",-1,-1,-1,-1,-1,0,-1,-1,-1
"1103",-1,-1,-1,-1,-1,0,-1,1,-1
"1106",1,1,1,1,-1,-1,-1,0,1
"1107",0,-1,1,-1,0,-1,-1,-1,-1
"1109",1,1,1,1,-1,1,-1,-1,1
"1110",-1,-1,-1,0,-1,1,1,-1,-1
"1111",-1,0,-1,0,-1,0,-1,-1,-1
"1115",-1,1,0,-1,-1,-1,-1,-1,-1
"1116",-1,-1,-1,0,-1,0,-1,-1,-1
"1117",0,-1,1,-1,-1,0,-1,-1,-1
"1118",0,-1,1,1,-1,-1,-1,1,1
"1120",1,0,1,0,-1,0,1,-1,1
"1121",-1,-1,0,-1,-1,0,-1,1,-1
"1122",-1,-1,-1,-1,-1,1,-1,-1,-1
"1124",-1,0,-1,0,-1,-1,-1,-1,-1
"1125",-1,0,1,0,-1,1,1,-1,-1
"1126",0,-1,1,0,-1,1,-1,1,-1
"1127",0,1,1,0,-1,-1,1,-1,1
"1128",0,1,1,0,-1,0,-1,-1,1
"1129",1,1,1,-1,-1,1,-1,-1,1
"1130",1,1,1,-1,-1,0,1,-1,1
"1131",1,1,1,-1,-1,1,-1,1,1
"1132",-1,0,0,0,-1,0,-1,1,-1
"1133",-1,1,1,-1,1,0,1,-1,1
"1134",0,1,1,-1,-1,0,1,-1,1
"1135",0,1,1,1,1,-1,-1,-1,1
"1136",0,1,0,0,-1,-1,-1,1,-1
"1137",0,-1,1,-1,-1,-1,-1,1,-1
"1138",-1,-1,1,0,-1,1,1,-1,-1
"1139",0,-1,0,-1,-1,0,-1,-1,1
"1140",1,1,1,0,-1,1,-1,1,1
"1141",0,-1,1,-1,-1,-1,-1,-1,-1
"1142",-1,-1,1,-1,-1,-1,-1,-1,-1
"1145",-1,-1,-1,0,-1,0,-1,-1,-1
"1148",0,1,0,1,-1,1,-1,-1,-1
"1149",-1,-1,-1,-1,-1,1,-1,-1,-1
"1150",1,-1,1,1,1,0,-1,-1,1
"1153",1,1,1,1,1,1,-1,1,1
"1154",0,1,1,0,-1,0,-1,-1,1
"1155",0,1,1,1,-1,0,-1,-1,1
"1156",-1,1,1,-1,1,-1,-1,-1,1
"1159",0,-1,-1,-1,-1,-1,-1,-1,-1
"1161",0,1,1,-1,-1,0,-1,1,1
"1162",-1,-1,1,-1,-1,0,-1,-1,-1
"1169",0,1,1,-1,1,0,-1,-1,1
"1170",-1,-1,-1,-1,-1,1,1,1,-1
"1171",0,1,-1,1,-1,1,-1,-1,1
"1172",0,0,1,-1,-1,0,-1,-1,1
"1173",0,1,1,1,-1,-1,-1,0,1
"1174",-1,-1,-1,0,-1,1,-1,-1,-1
"1175",-1,-1,1,0,-1,1,-1,-1,-1
"1176",1,1,-1,1,-1,1,-1,1,1
"1177",0,1,1,-1,-1,1,-1,-1,1
"1180",1,1,1,-1,1,0,-1,-1,1
"1182",0,1,1,-1,-1,1,1,-1,1
"1183",-1,-1,-1,-1,-1,-1,-1,1,-1
"1184",-1,0,0,0,-1,1,-1,1,-1
"1186",0,1,0,1,-1,1,-1,-1,-1
"1187",0,1,1,0,-1,1,-1,-1,1
"1189",0,1,-1,-1,-1,1,-1,1,1
"1190",1,-1,1,1,-1,1,1,-1,1
"1191",1,1,0,0,-1,-1,-1,-1,1
"1192",0,1,0,-1,-1,-1,-1,-1,-1
"1193",-1,-1,0,-1,-1,0,0,1,-1
"1194",0,1,1,0,-1,1,1,-1,1
"1195",1,1,1,-1,-1,0,1,-1,1
"1198",0,1,1,-1,1,-1,-1,-1,1
"1199",0,-1,0,-1,0,-1,-1,1,-1
"1200",-1,0,-1,0,-1,0,1,-1,-1
"1202",0,1,1,1,-1,1,-1,1,1
"1204",0,-1,1,-1,-1,-1,-1,1,-1
"1205",0,0,1,0,-1,0,-1,-1,-1
"1206",0,1,-1,1,1,1,1,-1,1
"1207",1,1,1,1,-1,1,-1,1,1
"1209",-1,0,-1,0,-1,1,-1,1,-1
"1210",0,0,-1,0,-1,0,-1,1,1
"1211",-1,0,1,0,-1,-1,-1,1,-1
"1212",0,-1,0,-1,-1,0,-1,-1,-1
"1213",-1,-1,1,0,-1,-1,-1,1,-1
"1214",-1,0,-1,0,-1,0,-1,1,-1
"1215",0,1,1,0,-1,1,-1,-1,1
"1216",-1,-1,-1,-1,-1,-1,-1,1,-1
"1218",0,-1,1,-1,-1,0,-1,1,1
"1220",-1,0,0,0,-1,0,-1,-1,-1
"1222",1,1,1,1,-1,0,-1,-1,1
"1223",-1,-1,-1,0,-1,0,-1,-1,-1
"1224",1,-1,1,0,-1,0,-1,-1,1
"1226",-1,0,1,0,-1,-1,-1,-1,-1
"1228",-1,-1,-1,-1,-1,1,-1,-1,-1
"1229",0,1,0,0,-1,-1,-1,0,-1
"1230",0,-1,1,-1,-1,-1,-1,-1,-1
"1231",0,-1,1,-1,-1,0,-1,1,-1
"1232",0,1,0,0,-1,0,-1,-1,1
"1236",0,1,1,1,-1,1,-1,-1,1
"1237",0,1,0,-1,-1,1,-1,-1,-1
"1239",-1,-1,-1,1,-1,-1,-1,-1,-1
"1240",-1,0,-1,0,-1,1,-1,1,-1
"1244",0,1,0,1,-1,-1,-1,-1,-1
"1245",0,0,1,-1,-1,-1,-1,1,-1
"1246",0,1,-1,-1,-1,-1,-1,1,1
"1247",0,1,0,-1,-1,0,-1,-1,1
"1249",0,1,-1,0,-1,-1,-1,1,1
"1251",0,0,1,1,-1,0,-1,-1,1
"1253",1,1,1,0,-1,0,-1,-1,1
"1254",-1,-1,0,0,-1,-1,-1,1,-1
"1255",1,1,0,-1,1,0,-1,1,1
"1256",1,1,1,-1,1,0,-1,-1,1
"1257",1,1,1,-1,-1,0,-1,-1,1
"1258",0,1,-1,-1,-1,1,-1,-1,1
"1259",0,1,1,-1,-1,-1,-1,-1,1
"1261",0,1,1,-1,-1,1,-1,-1,1
"1262",-1,0,1,0,-1,-1,-1,1,-1
"1263",-1,-1,-1,-1,-1,0,-1,-1,-1
"1267",1,-1,1,0,-1,0,-1,-1,1
"1269",0,1,1,1,-1,-1,-1,-1,1
"1270",-1,-1,1,-1,-1,-1,-1,1,-1
"1271",-1,0,-1,0,-1,0,-1,0,-1
"1272",-1,-1,1,0,-1,1,-1,-1,-1
"1274",0,1,1,-1,1,0,1,-1,1
"1275",0,-1,1,-1,-1,-1,-1,-1,-1
"1276",-1,1,0,-1,-1,-1,-1,-1,-1
"1278",0,1,0,1,-1,-1,-1,-1,-1
"1279",0,1,0,1,-1,0,1,-1,1
"1280",1,1,1,-1,1,1,-1,-1,1
"1281",0,-1,1,0,-1,0,-1,1,-1
"1284",0,1,1,1,1,0,0,1,1
"1285",0,1,1,1,-1,1,-1,-1,1
"1287",-1,0,0,0,-1,1,-1,-1,-1
"1288",0,-1,0,1,-1,-1,-1,1,-1
"1289",0,-1,0,1,0,-1,-1,-1,-1
"1290",0,1,0,0,1,0,1,-1,1
"1293",1,1,1,0,-1,0,-1,1,1
"1294",-1,-1,1,-1,-1,-1,1,-1,-1
"1295",0,-1,1,0,-1,0,-1,1,-1
"1296",1,1,0,-1,1,-1,-1,-1,1
"1297",-1,-1,-1,-1,-1,-1,-1,1,-1
"1298",1,1,1,1,-1,0,-1,-1,1
"1300",0,-1,-1,-1,-1,-1,-1,-1,-1
"1303",0,-1,1,1,-1,-1,-1,1,-1
"1304",0,1,1,0,1,1,-1,1,1
"1305",1,1,1,1,1,-1,-1,-1,1
"1308",-1,-1,-1,0,-1,0,-1,1,-1
"1313",-1,0,-1,0,-1,1,-1,-1,-1
"1315",0,1,1,-1,-1,1,1,-1,1
"1318",0,-1,0,1,-1,1,-1,-1,-1
"1319",1,1,1,1,1,0,-1,1,1
"1321",-1,-1,-1,-1,-1,0,-1,-1,-1
"1322",0,1,-1,1,-1,1,-1,-1,1
"1325",-1,-1,-1,-1,-1,-1,1,-1,-1
"1327",0,1,1,1,-1,1,-1,-1,1
"1328",0,-1,0,-1,-1,-1,-1,-1,-1
"1329",-1,-1,-1,-1,-1,-1,-1,1,-1
"1331",-1,-1,-1,-1,-1,0,-1,1,-1
"1332",0,1,1,-1,-1,1,-1,-1,1
"1333",0,-1,0,-1,-1,0,-1,-1,-1
"1335",-1,-1,-1,1,-1,0,-1,-1,-1
"1336",0,1,1,0,-1,1,-1,-1,1
"1337",1,0,-1,-1,-1,-1,-1,1,-1
"1338",1,1,1,1,-1,1,-1,-1,1
"1339",0,-1,1,-1,-1,0,-1,1,-1
"1340",0,1,0,1,-1,-1,-1,-1,-1
"1343",0,1,0,0,-1,0,-1,-1,1
"1345",-1,0,1,0,-1,-1,-1,1,-1
"1346",0,1,0,1,1,-1,-1,-1,1
"1347",1,1,1,1,-1,-1,-1,-1,1
"1348",0,-1,0,-1,-1,-1,-1,1,1
"1349",1,1,1,0,1,0,-1,-1,1
"1350",0,-1,1,0,1,0,1,-1,1
"1353",0,1,1,0,-1,-1,1,-1,1
"1355",0,1,1,1,-1,0,1,-1,1
"1356",0,-1,-1,0,1,-1,-1,1,1
"1357",0,1,1,0,-1,-1,-1,-1,-1
"1359",1,1,1,-1,-1,1,-1,1,1
"1360",0,-1,0,1,-1,0,-1,-1,-1
"1361",0,1,1,-1,-1,-1,-1,1,1
"1362",-1,-1,-1,0,-1,-1,-1,1,-1
"1363",1,1,1,1,-1,0,-1,-1,1
"1364",0,-1,1,-1,-1,-1,-1,-1,-1
"1365",0,1,1,1,1,-1,-1,-1,1
"1367",0,1,1,-1,-1,-1,-1,-1,-1
"1369",-1,0,-1,0,-1,0,1,-1,-1
"1371",0,-1,0,1,-1,-1,-1,1,-1
"1374",-1,-1,1,-1,-1,0,-1,-1,-1
"1376",0,1,1,-1,-1,0,-1,-1,1
"1377",0,1,0,1,-1,-1,1,-1,1
"1381",-1,1,1,-1,-1,0,-1,-1,1
"1384",-1,-1,1,-1,0,1,-1,-1,-1
"1385",-1,0,-1,0,-1,0,-1,-1,-1
"1386",0,1,1,0,-1,-1,-1,1,1
"1387",0,1,1,0,-1,-1,-1,-1,1
"1389",0,1,0,1,-1,1,-1,-1,1
"1391",0,1,1,-1,1,0,1,0,1
"1393",1,1,1,-1,1,-1,1,-1,1
"1394",0,1,1,0,-1,1,-1,1,1
"1395",1,1,1,1,-1,0,-1,-1,1
"1396",-1,1,0,-1,-1,-1,-1,1,-1
"1397",0,0,1,0,1,0,-1,-1,1
"1398",-1,0,1,0,-1,1,-1,-1,-1
"1400",0,1,1,-1,-1,-1,-1,1,1
"1401",0,0,1,-1,1,0,-1,-1,1
"1403",1,1,1,-1,1,1,-1,-1,1
"1404",0,-1,1,-1,-1,1,-1,1,-1
"1405",0,0,1,0,-1,-1,-1,1,-1
"1406",0,1,1,-1,-1,0,-1,-1,1
"1407",1,1,0,0,-1,-1,-1,-1,1
"1408",0,1,1,-1,-1,0,-1,-1,1
"1409",0,1,-1,-1,1,-1,0,1,1
"1410",0,1,1,1,-1,0,-1,-1,1
"1411",0,1,0,-1,-1,-1,-1,-1,-1
"1413",0,1,0,0,-1,0,-1,-1,-1
"1416",-1,-1,1,0,-1,1,-1,1,-1
"1417",0,1,1,0,-1,0,-1,-1,1
"1418",0,1,1,-1,-1,0,-1,-1,1
"1419",0,0,-1,0,-1,-1,-1,-1,-1
"1422",-1,-1,0,-1,-1,0,-1,-1,-1
"1425",-1,-1,-1,-1,-1,1,-1,-1,-1
"1427",0,1,1,1,1,0,-1,-1,1
"1428",-1,0,-1,0,0,-1,-1,-1,-1
"1430",0,1,1,0,1,0,-1,1,1
"1431",0,1,1,-1,-1,0,-1,-1,1
"1432",0,0,1,-1,-1,-1,-1,1,-1
"1433",-1,-1,1,0,-1,1,1,-1,-1
"1434",0,1,1,1,-1,0,-1,1,1
"1435",0,1,1,1,-1,1,-1,-1,1
"1436",0,1,1,1,-1,0,1,-1,1
"1437",-1,-1,-1,-1,-1,0,-1,1,-1
"1438",0,1,1,0,-1,0,0,1,1
"1440",0,-1,1,-1,-1,0,-1,1,1
"1441",1,1,-1,0,-1,0,-1,1,1
"1442",1,1,1,-1,-1,0,1,-1,1
"1443",-1,0,1,0,-1,1,-1,-1,-1
"1444",1,1,1,1,-1,-1,-1,-1,1
"1445",0,0,1,0,-1,0,-1,1,1
"1446",0,-1,1,-1,-1,0,-1,1,-1
"1449",0,1,1,1,-1,0,1,1,1
"1450",1,1,1,1,-1,0,-1,-1,1
"1451",-1,0,-1,0,-1,-1,1,-1,-1
"1452",-1,-1,0,0,-1,-1,-1,1,-1
"1454",-1,1,-1,-1,-1,0,-1,1,-1
"1455",1,1,1,-1,-1,1,-1,-1,1
"1456",0,1,0,1,-1,1,-1,1,1
"1458",0,-1,0,-1,-1,0,-1,-1,-1
"1459",1,1,1,1,1,0,-1,-1,1
"1460",0,1,1,0,-1,-1,-1,-1,1
"1461",0,1,1,-1,-1,-1,-1,1,1
"1463",0,1,-1,-1,-1,0,-1,1,1
"1464",0,1,0,-1,-1,0,-1,-1,1
"1465",0,1,1,-1,1,1,-1,-1,1
"1468",0,1,1,1,-1,1,-1,-1,1
"1469",-1,-1,0,0,-1,0,-1,1,-1
"1472",-1,-1,-1,-1,-1,-1,-1,-1,-1
"1473",0,-1,0,0,-1,-1,-1,1,-1
"1474",0,1,0,1,-1,1,0,-1,-1
"1475",0,1,0,-1,-1,-1,1,-1,-1
"1476",0,-1,0,-1,-1,0,-1,-1,-1
"1477",0,-1,1,-1,-1,0,-1,1,-1
"1479",-1,-1,-1,0,-1,1,-1,-1,-1
"1480",0,-1,1,-1,-1,0,-1,1,1
"1481",1,1,1,-1,1,0,-1,1,1
"1484",-1,0,-1,0,-1,-1,-1,1,-1
"1485",-1,-1,-1,0,-1,1,-1,1,-1
"1486",0,1,1,0,0,1,-1,-1,1
"1487",0,1,1,0,-1,1,-1,-1,1
"1488",0,0,1,0,-1,0,1,-1,1
"1489",1,1,1,1,-1,0,-1,-1,1
"1490",0,-1,1,0,-1,-1,-1,1,1
"1491",0,1,1,-1,-1,1,-1,1,1
"1492",-1,-1,1,-1,-1,-1,-1,-1,-1
"1493",1,1,1,0,1,-1,-1,0,1
"1494",0,-1,1,-1,-1,0,-1,-1,-1
"1496",1,1,1,1,1,1,-1,-1,1
"1497",0,1,1,0,1,-1,1,-1,1
"1498",-1,-1,1,0,-1,-1,-1,-1,-1
"1499",0,1,1,1,1,1,1,-1,1
"1501",0,-1,1,-1,-1,-1,-1,-1,1
"1502",0,1,1,0,-1,0,-1,-1,1
"1503",1,1,0,1,-1,-1,0,-1,1
"1504",0,1,1,1,-1,1,-1,-1,1
"1506",1,-1,-1,-1,-1,-1,-1,1,-1
"1507",1,1,1,1,-1,1,-1,-1,1
"1508",0,1,0,1,-1,0,-1,1,1
"1510",0,1,0,1,-1,0,-1,1,1
"1511",0,1,1,1,1,1,1,-1,1
"1513",0,1,0,-1,-1,1,-1,-1,-1
"1514",-1,0,-1,0,-1,0,-1,1,-1
"1518",1,1,1,-1,-1,1,-1,-1,1
"1519",1,-1,1,0,1,1,1,-1,1
"1521",0,-1,0,-1,-1,-1,-1,-1,-1
"1523",0,1,1,-1,-1,0,-1,-1,1
"1525",-1,-1,-1,0,-1,-1,-1,1,-1
"1526",0,1,0,-1,-1,-1,-1,1,1
"1527",0,0,-1,0,-1,-1,-1,1,-1
"1528",0,1,1,-1,1,1,1,-1,1
"1529",-1,-1,-1,0,-1,-1,-1,-1,-1
"1532",0,1,1,0,-1,0,-1,1,1
"1533",0,1,1,0,-1,0,1,-1,1
"1534",1,1,-1,1,-1,1,-1,-1,1
"1535",1,1,1,-1,-1,1,-1,1,1
"1536",0,1,1,-1,-1,1,-1,-1,1
"1538",0,1,1,1,-1,-1,-1,-1,1
"1540",0,-1,1,-1,-1,0,-1,1,-1
"1541",0,1,1,-1,-1,0,-1,1,1
"1542",0,1,1,-1,-1,0,1,-1,1
"1545",0,1,1,1,-1,0,-1,-1,1
"1546",0,1,0,1,1,0,-1,-1,1
"1547",0,1,1,0,-1,-1,-1,1,-1
